"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"418139","Víctima","Femenino","Madre","Física","30","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-08-17 23:10:40","Ciudad Autónoma de Buenos Aires","02"
"418140","Hospital","Femenino","Otro no familiar","Física","21","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-17 23:28:57","Ciudad Autónoma de Buenos Aires","02"
"418140","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-17 23:30:45","Ciudad Autónoma de Buenos Aires","02"
"418141","Víctima","Femenino","Madre","Psicológica","21","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-08-18 03:47:49","Ciudad Autónoma de Buenos Aires","02"
"418142","Comisaría","Femenino","Otro no familiar","Física","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-08-18 04:18:08","Ciudad Autónoma de Buenos Aires","02"
"418146","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","5","1","Femenino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-08-18 10:35:29","Ciudad Autónoma de Buenos Aires","02"
"418149","Hospital","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-08-18 13:44:18","Ciudad Autónoma de Buenos Aires","02"
"418150","Vecina/o de la víctima","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-18 13:50:05","Ciudad Autónoma de Buenos Aires","02"
"418155","Víctima","Masculino","Padre","Física","32","30 a 39 años","Masculino","3","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-18 19:25:41","Ciudad Autónoma de Buenos Aires","02"
"418157","Comisaría","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-08-18 21:57:03","Ciudad Autónoma de Buenos Aires","02"
"418156","Víctima","Femenino","Madre","Física","40","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-08-18 22:10:09","Ciudad Autónoma de Buenos Aires","02"
"418158","Víctima","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Masculino","2","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2019-08-18 22:19:54","Ciudad Autónoma de Buenos Aires","02"
"418159","Víctima","Femenino","No hay niñas/os","Física","45","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-18 22:58:32","Ciudad Autónoma de Buenos Aires","02"
"418161","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-08-18 23:39:36","Ciudad Autónoma de Buenos Aires","02"
"418162","Comisaría","Femenino","Otro no familiar","Física","64","Más de 60 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-08-19 01:12:22","Ciudad Autónoma de Buenos Aires","02"
"360782","Víctima","Femenino","Otro familiar","Psicológica","64","Más de 60 años","Femenino","2","1","Femenino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2019-08-19 01:52:26","Ciudad Autónoma de Buenos Aires","02"
"418169","Comisaría","Femenino","Otro no familiar","Psicológica","60","Más de 60 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-19 10:25:14","Ciudad Autónoma de Buenos Aires","02"
"418170","Comisaría","Femenino","No hay niñas/os","Física","70","Más de 60 años","Femenino","1","1","Femenino","Herman@","La víctima no aceptó la intervención de Equipos Móviles","2019-08-19 10:36:04","Ciudad Autónoma de Buenos Aires","02"
"418173","Víctima","Femenino","No hay niñas/os","Física","60","Más de 60 años","Femenino","1","1","Masculino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-08-19 13:37:55","Ciudad Autónoma de Buenos Aires","02"
"418174","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-19 16:44:51","Ciudad Autónoma de Buenos Aires","02"
"418175","Familiar","Femenino","Otro familiar","Psicológica","16","12 a 17 años","Femenino","1","2","Femenino","Abuel@","Llamante solicitó información y/o orientación","2019-08-19 17:04:11","Ciudad Autónoma de Buenos Aires","02"
"418176","Familiar","Femenino","No hay niñas/os","Física","91","Más de 60 años","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-19 17:42:04","Ciudad Autónoma de Buenos Aires","02"
"414509","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Madre","Está interviniendo o se deriva a otra institución","2019-08-19 19:04:08","Ciudad Autónoma de Buenos Aires","02"
"418177","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Otro conviviente","Llamante solicitó información y/o orientación","2019-08-19 19:15:04","Ciudad Autónoma de Buenos Aires","02"
"418178","Víctima","Femenino","Madre","Psicológica","48","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-19 19:24:27","Ciudad Autónoma de Buenos Aires","02"
"418180","Comisaría","Femenino","No hay niñas/os","Física","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-08-20 05:05:35","Ciudad Autónoma de Buenos Aires","02"
"412893","Víctima","Femenino","No hay niñas/os","Psicológica","41","40 a 49 años","Femenino","1","3","NS/NC","Madre","Llamante solicitó información y/o orientación","2019-08-20 10:43:48","Ciudad Autónoma de Buenos Aires","02"
"418186","Familiar","Femenino","No hay niñas/os","Psicológica","70","Más de 60 años","Femenino","2","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-20 12:45:07","Ciudad Autónoma de Buenos Aires","02"
"418187","Víctima","Femenino","Madre","Física","29","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-20 19:20:21","Ciudad Autónoma de Buenos Aires","02"
"418188","Familiar","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-20 21:22:00","Ciudad Autónoma de Buenos Aires","02"
"418190","Familiar","Femenino","Madre","Física","14","12 a 17 años","Femenino","1","1","Masculino","Padre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-20 22:50:17","Ciudad Autónoma de Buenos Aires","02"
"418191","Familiar","Femenino","No hay niñas/os","Física","56","50 a 59 años","Femenino","1","1","Femenino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-20 22:57:23","Ciudad Autónoma de Buenos Aires","02"
"418192","Comisaría","Femenino","Hermana/o","Física","24","18 a 29 años","Femenino","3","1","Femenino","Pareja de la madre/padre","La víctima no aceptó la intervención de Equipos Móviles","2019-08-21 07:37:31","Ciudad Autónoma de Buenos Aires","02"
"418194","Comisaría","Masculino","Padre","Física","25","18 a 29 años","Masculino","2","1","Femenino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-08-21 07:57:49","Ciudad Autónoma de Buenos Aires","02"
"418195","Comisaría","Femenino","No hay niñas/os","Física","26","18 a 29 años","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-08-21 10:48:05","Ciudad Autónoma de Buenos Aires","02"
"418196","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-21 11:27:53","Ciudad Autónoma de Buenos Aires","02"
"418190","Familiar","Femenino","Otro familiar","Física","14","12 a 17 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-08-21 11:32:46","Ciudad Autónoma de Buenos Aires","02"
"418197","Otro/a Particular","Femenino","NS/NC","Psicológica","33","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-21 12:33:56","Ciudad Autónoma de Buenos Aires","02"
"418199","Familiar","Masculino","Otro familiar","Física","3","1 a 5 años","Masculino","2","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-21 16:09:18","Ciudad Autónoma de Buenos Aires","02"
"418201","Comisaría","Femenino","Otro no familiar","Física","39","30 a 39 años","Femenino","1","1","Masculino","Herman@","No había móviles y/o Equipos para realizar la intervención","2019-08-21 18:13:49","Ciudad Autónoma de Buenos Aires","02"
"418114","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-22 00:35:54","Ciudad Autónoma de Buenos Aires","02"
"418204","Hospital","Femenino","Madre","Física","25","18 a 29 años","Femenino","1","1","Masculino","Padre","Se planificó intervención para otro momento","2019-08-22 07:01:33","Ciudad Autónoma de Buenos Aires","02"
"418213","Vecina/o de la víctima","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Masculino","4","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-22 08:02:15","Ciudad Autónoma de Buenos Aires","02"
"418190","Familiar","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Padre","Está interviniendo o se deriva a otra institución","2019-08-22 10:33:17","Ciudad Autónoma de Buenos Aires","02"
"418214","Familiar","Femenino","Otro familiar","Física","11","6 a 11 años","Femenino","2","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-22 10:36:45","Ciudad Autónoma de Buenos Aires","02"
"418200","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-22 12:32:09","Ciudad Autónoma de Buenos Aires","02"
"418215","Otro Institucional","Femenino","NS/NC","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","NS/NC","Llamante solicitó información y/o orientación","2019-08-22 13:19:47","Ciudad Autónoma de Buenos Aires","02"
"418199","Familiar","Masculino","Otro familiar","Física","Sin Datos","Sin Datos","Masculino","3","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-08-22 15:49:49","Ciudad Autónoma de Buenos Aires","02"
"236573","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-22 15:57:59","Ciudad Autónoma de Buenos Aires","02"
"236573","Comisaría","Masculino","Hermana/o","Física","22","18 a 29 años","Masculino","2","1","Masculino","Pareja de la madre/padre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-22 17:42:02","Ciudad Autónoma de Buenos Aires","02"
"418224","Comisaría","Femenino","No hay niñas/os","Física","32","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-08-22 19:27:25","Ciudad Autónoma de Buenos Aires","02"
"418225","Víctima","Femenino","Hermana/o","Física","19","18 a 29 años","Femenino","4","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-22 23:53:24","Ciudad Autónoma de Buenos Aires","02"
"418226","Comisaría","Femenino","Otro no familiar","Física","28","18 a 29 años","Femenino","2","2","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-08-23 01:03:59","Ciudad Autónoma de Buenos Aires","02"
"418227","Víctima","Femenino","Madre","Psicológica","25","18 a 29 años","Femenino","2","1","Masculino","Padre","La víctima no aceptó la intervención de Equipos Móviles","2019-08-23 07:46:15","Ciudad Autónoma de Buenos Aires","02"
"408406","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-23 10:01:39","Ciudad Autónoma de Buenos Aires","02"
"418233","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-08-23 11:50:31","Ciudad Autónoma de Buenos Aires","02"
"418190","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-23 12:10:38","Ciudad Autónoma de Buenos Aires","02"
"408406","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-23 14:21:22","Ciudad Autónoma de Buenos Aires","02"
"418239","Otro/a Particular","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-08-23 15:10:31","Ciudad Autónoma de Buenos Aires","02"
"301761","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-23 15:24:46","Ciudad Autónoma de Buenos Aires","02"
"418240","Familiar","Femenino","Otro familiar","Psicológica","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-23 15:57:40","Ciudad Autónoma de Buenos Aires","02"
"418241","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-08-23 18:35:00","Ciudad Autónoma de Buenos Aires","02"
"418242","Víctima","Femenino","No hay niñas/os","Psicológica","46","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-23 19:09:48","Ciudad Autónoma de Buenos Aires","02"
"418243","Comisaría","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-24 00:12:36","Ciudad Autónoma de Buenos Aires","02"
"418246","Comisaría","Femenino","Madre","Física","20","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-08-24 07:53:28","Ciudad Autónoma de Buenos Aires","02"
"418246","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-24 10:54:18","Ciudad Autónoma de Buenos Aires","02"
"418249","Comisaría","Femenino","Otro no familiar","Psicológica","24","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-08-24 11:01:40","Ciudad Autónoma de Buenos Aires","02"
"418253","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","2","Femenino","Madre","Llamante solicitó información y/o orientación","2019-08-24 13:54:20","Ciudad Autónoma de Buenos Aires","02"
"418254","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-08-24 14:56:35","Ciudad Autónoma de Buenos Aires","02"
"418256","Vecina/o de la víctima","Femenino","No hay niñas/os","Económica","87","Más de 60 años","Femenino","1","1","Femenino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-24 19:24:40","Ciudad Autónoma de Buenos Aires","02"
"418263","Comisaría","Femenino","No hay niñas/os","Física y Sexual","31","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-08-24 23:47:53","Ciudad Autónoma de Buenos Aires","02"
"418264","Comisaría","Femenino","Otro no familiar","Física","40","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-25 02:36:45","Ciudad Autónoma de Buenos Aires","02"
"418265","Otro Institucional","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-08-25 02:48:37","Ciudad Autónoma de Buenos Aires","02"
"418267","Comisaría","Femenino","No hay niñas/os","Física","27","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-08-25 03:06:03","Ciudad Autónoma de Buenos Aires","02"
"418268","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","5","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-25 07:55:12","Ciudad Autónoma de Buenos Aires","02"
"3915","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-25 09:24:13","Ciudad Autónoma de Buenos Aires","02"
"418249","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-25 10:00:10","Ciudad Autónoma de Buenos Aires","02"
"412893","Víctima","Femenino","No hay niñas/os","Psicológica","41","40 a 49 años","Femenino","1","2","Masculino","Padre","Llamante solicitó información y/o orientación","2019-08-25 10:10:46","Ciudad Autónoma de Buenos Aires","02"
"418270","Víctima","Femenino","Madre","Física","42","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Está interviniendo o se deriva a otra institución","2019-08-25 12:04:54","Ciudad Autónoma de Buenos Aires","02"
"418271","Víctima","Femenino","Madre","Física","30","30 a 39 años","Femenino","1","1","Femenino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-08-25 13:10:05","Ciudad Autónoma de Buenos Aires","02"
"418274","Víctima","Femenino","No hay niñas/os","Física","39","30 a 39 años","Femenino","1","2","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-25 17:41:38","Ciudad Autónoma de Buenos Aires","02"
"418278","Comisaría","Femenino","Madre","Física","28","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-08-25 22:36:41","Ciudad Autónoma de Buenos Aires","02"
"418279","Comisaría","Femenino","Madre","Física","29","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-08-25 23:32:08","Ciudad Autónoma de Buenos Aires","02"
"418280","Comisaría","Femenino","No hay niñas/os","Física","59","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-08-26 01:21:19","Ciudad Autónoma de Buenos Aires","02"
"418281","Comisaría","Femenino","No hay niñas/os","Física","41","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-26 02:14:23","Ciudad Autónoma de Buenos Aires","02"
"347846","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-26 04:04:45","Ciudad Autónoma de Buenos Aires","02"
"418282","Comisaría","Femenino","Otro no familiar","Física","29","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-08-26 06:14:56","Ciudad Autónoma de Buenos Aires","02"
"418283","Comisaría","Femenino","NS/NC","Física","44","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-08-26 07:22:32","Ciudad Autónoma de Buenos Aires","02"
"418241","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-26 08:50:51","Ciudad Autónoma de Buenos Aires","02"
"418282","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-26 09:44:49","Ciudad Autónoma de Buenos Aires","02"
"418286","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-26 10:44:28","Ciudad Autónoma de Buenos Aires","02"
"418288","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-08-26 11:03:19","Ciudad Autónoma de Buenos Aires","02"
"418287","Vecina/o de la víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-08-26 11:07:53","Ciudad Autónoma de Buenos Aires","02"
"418263","Víctima","Femenino","No hay niñas/os","Física y Sexual","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-26 15:05:36","Ciudad Autónoma de Buenos Aires","02"
"418297","Comisaría","Femenino","Otro no familiar","Física","19","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-26 17:14:58","Ciudad Autónoma de Buenos Aires","02"
"418298","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-26 17:19:23","Ciudad Autónoma de Buenos Aires","02"
"418300","Víctima","Femenino","No hay niñas/os","Psicológica","16","12 a 17 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-08-26 17:31:27","Ciudad Autónoma de Buenos Aires","02"
"418306","Víctima","Femenino","NS/NC","Física","23","18 a 29 años","Femenino","1","1","Femenino","Herman@","Llamante solicitó información y/o orientación","2019-08-26 19:14:27","Ciudad Autónoma de Buenos Aires","02"
"418307","Comisaría","Femenino","Otro no familiar","Física","27","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-08-27 00:01:14","Ciudad Autónoma de Buenos Aires","02"
"418282","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-27 08:40:13","Ciudad Autónoma de Buenos Aires","02"
"418312","Vecina/o de la víctima","Femenino","Otro no familiar","Física","35","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-08-27 10:19:17","Ciudad Autónoma de Buenos Aires","02"
"417631","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-08-27 10:29:36","Ciudad Autónoma de Buenos Aires","02"
"418313","Víctima","Masculino","Padre","Física","41","40 a 49 años","Masculino","3","1","Femenino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-08-27 10:39:42","Ciudad Autónoma de Buenos Aires","02"
"418314","Comisaría","Femenino","Otro no familiar","Física","28","18 a 29 años","Femenino","2","1","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-08-27 11:55:06","Ciudad Autónoma de Buenos Aires","02"
"418316","Hospital","Femenino","Otro no familiar","Física","31","30 a 39 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-27 13:08:27","Ciudad Autónoma de Buenos Aires","02"
"418319","Víctima","Femenino","Madre","Psicológica","29","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-27 14:01:01","Ciudad Autónoma de Buenos Aires","02"
"418321","Familiar","Masculino","Padre","Física","4","1 a 5 años","Masculino","2","2","Femenino","Madre","Llamante solicitó información y/o orientación","2019-08-27 14:57:00","Ciudad Autónoma de Buenos Aires","02"
"417839","Víctima","Femenino","NS/NC","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-27 16:27:38","Ciudad Autónoma de Buenos Aires","02"
"408722","Víctima","Femenino","Madre","Psicológica","31","30 a 39 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-08-27 17:04:00","Ciudad Autónoma de Buenos Aires","02"
"347846","Víctima","Femenino","No hay niñas/os","Física y Sexual","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-27 17:06:06","Ciudad Autónoma de Buenos Aires","02"
"359033","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-08-27 17:10:46","Ciudad Autónoma de Buenos Aires","02"
"418294","Comisaría","Femenino","Otro no familiar","Física","29","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-27 17:51:48","Ciudad Autónoma de Buenos Aires","02"
"291037","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-08-27 18:10:47","Ciudad Autónoma de Buenos Aires","02"
"418325","Comisaría","Femenino","Madre","Física","28","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-27 19:05:39","Ciudad Autónoma de Buenos Aires","02"
"418323","Comisaría","Femenino","Otro no familiar","Psicológica","39","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-27 19:08:43","Ciudad Autónoma de Buenos Aires","02"
"362223","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-08-27 19:21:28","Ciudad Autónoma de Buenos Aires","02"
