"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"412034","Víctima","Femenino","Madre","Física","37","30 a 39 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-02-05 19:32:24","Ciudad Autónoma de Buenos Aires","02"
"412033","Otro Particular","Femenino","Otro no familiar","Psicológica","44","40 a 49 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-05 18:56:55","Ciudad Autónoma de Buenos Aires","02"
"346349","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-05 18:33:13","Ciudad Autónoma de Buenos Aires","02"
"114319","Comisaría","Femenino","Otro no familiar","Psicológica","53","50 a 59 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-05 18:16:58","Ciudad Autónoma de Buenos Aires","02"
"412032","Víctima","Femenino","Sin datos","Psicológica","77","Más de 60 años","Femenino","1","1","Masculino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-05 18:06:18","Ciudad Autónoma de Buenos Aires","02"
"412031","Otro sobre un caso que no es violencia familiar","NS/NC","Sin datos","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-05 17:30:02","Ciudad Autónoma de Buenos Aires","02"
"412030","Vecina/o de la víctima","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","NS/NC","3","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-02-05 17:26:39","Ciudad Autónoma de Buenos Aires","02"
"152248","Comisaría","Femenino","Otro no familiar","Física","41","40 a 49 años","Femenino","5","1","Masculino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-02-05 17:06:26","Ciudad Autónoma de Buenos Aires","02"
"412029","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-05 16:18:57","Ciudad Autónoma de Buenos Aires","02"
"412028","Comisaría","Femenino","Madre","Psicológica","56","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-05 13:27:29","Ciudad Autónoma de Buenos Aires","02"
"412010","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-05 11:40:53","Ciudad Autónoma de Buenos Aires","02"
"412027","Familiar de la víctima","Femenino","Otro familiar","Psicológica","16","12 a 17 años","Masculino","3","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-02-05 10:10:08","Ciudad Autónoma de Buenos Aires","02"
"411874","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-05 08:56:47","Ciudad Autónoma de Buenos Aires","02"
"412026","Comisaría","Femenino","Sin datos","Física","38","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-05 07:44:47","Ciudad Autónoma de Buenos Aires","02"
"412023","Comisaría","Masculino","Otro no familiar","Física","29","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-05 01:54:32","Ciudad Autónoma de Buenos Aires","02"
"412022","Víctima","Femenino","Madre","Psicológica","45","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-05 01:15:10","Ciudad Autónoma de Buenos Aires","02"
"412021","Víctima","Femenino","No hay niñas/os","Psicológica","50","50 a 59 años","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-05 01:11:32","Ciudad Autónoma de Buenos Aires","02"
"411836","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-05 01:08:13","Ciudad Autónoma de Buenos Aires","02"
"412010","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-04 23:53:06","Ciudad Autónoma de Buenos Aires","02"
"412020","Otro Particular","Femenino","No hay niñas/os","Física","19","18 a 29 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-02-04 21:44:48","Ciudad Autónoma de Buenos Aires","02"
"362085","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-04 21:41:01","Ciudad Autónoma de Buenos Aires","02"
"412019","Otro sobre un caso que no es violencia familiar","Masculino","Padre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-04 19:26:14","Ciudad Autónoma de Buenos Aires","02"
"412014","Comisaría","Femenino","Otro no familiar","Física","41","40 a 49 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-02-04 19:22:29","Ciudad Autónoma de Buenos Aires","02"
"412017","Víctima","Masculino","Otro no familiar","Física","18","18 a 29 años","Masculino","4","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-04 19:19:26","Ciudad Autónoma de Buenos Aires","02"
"412018","Comisaría","Femenino","No hay niñas/os","Física","19","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-02-04 19:15:54","Ciudad Autónoma de Buenos Aires","02"
"412016","Víctima","Femenino","Madre","Psicológica","32","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-04 19:11:02","Ciudad Autónoma de Buenos Aires","02"
"412015","Víctima","Masculino","Padre","Física","40","40 a 49 años","Masculino","3","1","Femenino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-04 18:41:33","Ciudad Autónoma de Buenos Aires","02"
"412012","Comisaría","Masculino","Otro no familiar","Física","26","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-02-04 17:01:37","Ciudad Autónoma de Buenos Aires","02"
"412010","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-04 16:16:18","Ciudad Autónoma de Buenos Aires","02"
"412011","Familiar de la víctima","Femenino","No hay niñas/os","Física","30","30 a 39 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-04 16:16:04","Ciudad Autónoma de Buenos Aires","02"
"412010","Comisaría","Femenino","Otro no familiar","Física","32","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-02-04 16:10:58","Ciudad Autónoma de Buenos Aires","02"
"412009","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-04 15:32:42","Ciudad Autónoma de Buenos Aires","02"
"412008","Otro Institucional","Femenino","Otro no familiar","Física","40","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-04 14:01:02","Ciudad Autónoma de Buenos Aires","02"
"412007","Vecina/o de la víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","NS/NC","2","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-02-04 13:44:24","Ciudad Autónoma de Buenos Aires","02"
"412006","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-04 13:37:43","Ciudad Autónoma de Buenos Aires","02"
"412005","Víctima","Femenino","No hay niñas/os","Psicológica","51","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-04 13:11:18","Ciudad Autónoma de Buenos Aires","02"
"412003","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-04 12:54:38","Ciudad Autónoma de Buenos Aires","02"
"412002","Otro sobre un caso que no es violencia familiar","Femenino","Madre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-04 12:43:12","Ciudad Autónoma de Buenos Aires","02"
"411889","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-04 12:23:15","Ciudad Autónoma de Buenos Aires","02"
"411998","Víctima","Femenino","No hay niñas/os","Psicológica","32","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-04 12:18:04","Ciudad Autónoma de Buenos Aires","02"
"411998","Víctima","Femenino","No hay niñas/os","Psicológica","32","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-04 12:14:46","Ciudad Autónoma de Buenos Aires","02"
"411992","Comisaría","Femenino","No hay niñas/os","Psicológica","60","Más de 60 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-02-04 11:58:50","Ciudad Autónoma de Buenos Aires","02"
"347846","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-04 11:46:58","Ciudad Autónoma de Buenos Aires","02"
"411989","Otro Institucional","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-02-04 10:40:41","Ciudad Autónoma de Buenos Aires","02"
"411982","Comisaría","Masculino","No hay niñas/os","Física","48","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-04 09:48:33","Ciudad Autónoma de Buenos Aires","02"
"411976","Familiar de la víctima","Femenino","Otro familiar","Psicológica","26","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-04 09:30:08","Ciudad Autónoma de Buenos Aires","02"
"411970","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-04 08:42:36","Ciudad Autónoma de Buenos Aires","02"
"411874","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-04 08:37:38","Ciudad Autónoma de Buenos Aires","02"
"411970","Otro Institucional","Masculino","Otro no familiar","Física","28","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-04 07:44:43","Ciudad Autónoma de Buenos Aires","02"
"411975","Comisaría","Femenino","Otro no familiar","Psicológica","24","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-04 07:42:06","Ciudad Autónoma de Buenos Aires","02"
"411974","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-04 07:35:01","Ciudad Autónoma de Buenos Aires","02"
"411973","Comisaría","Femenino","Madre","Física","31","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-04 07:00:46","Ciudad Autónoma de Buenos Aires","02"
"411972","Comisaría","Femenino","No hay niñas/os","Física","23","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-02-04 06:56:31","Ciudad Autónoma de Buenos Aires","02"
"411971","Víctima","Femenino","No hay niñas/os","Psicológica","65","Más de 60 años","Femenino","2","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-02-04 00:58:58","Ciudad Autónoma de Buenos Aires","02"
"411970","Comisaría","Femenino","Otro no familiar","Física","28","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-03 23:05:34","Ciudad Autónoma de Buenos Aires","02"
"411969","Comisaría","Femenino","No hay niñas/os","Física","43","40 a 49 años","Femenino","1","4","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-03 19:49:59","Ciudad Autónoma de Buenos Aires","02"
"361196","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-03 19:38:28","Ciudad Autónoma de Buenos Aires","02"
"411967","NS/NC","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","NS/NC","Ns/Nc","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-03 16:14:20","Ciudad Autónoma de Buenos Aires","02"
"411966","Comisaría","Femenino","No hay niñas/os","Física","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-03 16:11:15","Ciudad Autónoma de Buenos Aires","02"
"411965","Comisaría","Femenino","No hay niñas/os","Física","48","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-02-03 16:07:45","Ciudad Autónoma de Buenos Aires","02"
"411944","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-03 15:52:39","Ciudad Autónoma de Buenos Aires","02"
"411964","Víctima","Masculino","Padre","Física","59","50 a 59 años","Masculino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-02-03 15:37:39","Ciudad Autónoma de Buenos Aires","02"
"411963","Vecina/o de la víctima","Femenino","Otro no familiar","Física","9","6 a 11 años","Femenino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-02-03 13:50:56","Ciudad Autónoma de Buenos Aires","02"
"411962","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-03 11:25:36","Ciudad Autónoma de Buenos Aires","02"
"411961","Comisaría","Femenino","Madre","Física","46","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-03 10:46:35","Ciudad Autónoma de Buenos Aires","02"
"411949","Comisaría","Femenino","No hay niñas/os","Física","53","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-03 05:57:36","Ciudad Autónoma de Buenos Aires","02"
"60741","Víctima","Femenino","No hay niñas/os","Física","56","50 a 59 años","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-02-03 02:25:24","Ciudad Autónoma de Buenos Aires","02"
"361196","Comisaría","Femenino","No hay niñas/os","Física","42","40 a 49 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-02-03 02:08:34","Ciudad Autónoma de Buenos Aires","02"
"75039","Otro sobre un caso que no es violencia familiar","Femenino","Otro no familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-03 01:31:21","Ciudad Autónoma de Buenos Aires","02"
"213687","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-02 22:48:21","Ciudad Autónoma de Buenos Aires","02"
"361196","Familiar de la víctima","Femenino","No hay niñas/os","Física","42","40 a 49 años","Femenino","1","1","Masculino","Padre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-02 22:32:58","Ciudad Autónoma de Buenos Aires","02"
"411948","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-02-02 21:37:36","Ciudad Autónoma de Buenos Aires","02"
"411947","Familiar de la víctima","Femenino","Otro familiar","Física","21","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-02 20:45:31","Ciudad Autónoma de Buenos Aires","02"
"411946","Comisaría","Femenino","No hay niñas/os","Física","49","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-02 19:58:05","Ciudad Autónoma de Buenos Aires","02"
"411944","Comisaría","Masculino","No hay niñas/os","Económica y física","25","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-02-02 19:00:47","Ciudad Autónoma de Buenos Aires","02"
"411943","Víctima","Femenino","Madre","Psicológica","35","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-02 18:48:44","Ciudad Autónoma de Buenos Aires","02"
"411940","Comisaría","Femenino","Madre","Física","36","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-02 18:08:49","Ciudad Autónoma de Buenos Aires","02"
"411929","Comisaría","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-02 15:56:23","Ciudad Autónoma de Buenos Aires","02"
"411928","Otro sobre un caso que no es violencia familiar","Masculino","Sin datos","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-02 15:08:57","Ciudad Autónoma de Buenos Aires","02"
"411874","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2019-02-02 15:00:24","Ciudad Autónoma de Buenos Aires","02"
"411926","Víctima","Femenino","Sin datos","Física","21","18 a 29 años","Femenino","2","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-02-02 14:43:45","Ciudad Autónoma de Buenos Aires","02"
"411925","Víctima","Femenino","Madre","Psicológica","36","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-02 13:58:29","Ciudad Autónoma de Buenos Aires","02"
"411922","Víctima","Femenino","Sin datos","Física","16","12 a 17 años","Femenino","1","2","Masculino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-02 13:34:29","Ciudad Autónoma de Buenos Aires","02"
"411917","Familiar de la víctima","Masculino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-02 12:58:46","Ciudad Autónoma de Buenos Aires","02"
"411916","Vecina/o de la víctima","Masculino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-02 12:50:23","Ciudad Autónoma de Buenos Aires","02"
"411914","Agresor/a","Masculino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-02 11:50:15","Ciudad Autónoma de Buenos Aires","02"
"411912","Víctima","Femenino","No hay niñas/os","Física","63","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-02 11:47:53","Ciudad Autónoma de Buenos Aires","02"
"411903","Familiar de la víctima","Femenino","Otro familiar","Física","6","6 a 11 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-02-02 09:56:45","Ciudad Autónoma de Buenos Aires","02"
"411902","Comisaría","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-02-02 07:48:29","Ciudad Autónoma de Buenos Aires","02"
"411901","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-02 07:13:01","Ciudad Autónoma de Buenos Aires","02"
"411900","Comisaría","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-02-02 05:23:15","Ciudad Autónoma de Buenos Aires","02"
"411899","Comisaría","Masculino","No hay niñas/os","Psicológica","34","30 a 39 años","Masculino","1","2","Femenino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-02-02 05:05:23","Ciudad Autónoma de Buenos Aires","02"
"411898","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-02 04:39:05","Ciudad Autónoma de Buenos Aires","02"
"411898","Comisaría","Masculino","Otro no familiar","Física","25","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-02-02 03:54:16","Ciudad Autónoma de Buenos Aires","02"
"411897","Comisaría","Femenino","No hay niñas/os","Física","46","40 a 49 años","Femenino","1","1","Masculino","Hij@","No había móviles y/o Equipos para realizar la intervención","2019-02-02 03:47:40","Ciudad Autónoma de Buenos Aires","02"
"411896","Comisaría","Femenino","Otro no familiar","Física","15","12 a 17 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-02 03:41:10","Ciudad Autónoma de Buenos Aires","02"
"411895","Comisaría","Femenino","Madre","Física","35","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-02 02:47:54","Ciudad Autónoma de Buenos Aires","02"
"411894","Comisaría","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-02-02 00:42:17","Ciudad Autónoma de Buenos Aires","02"
"411893","Víctima","Femenino","Madre","Psicológica","44","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-02 00:40:28","Ciudad Autónoma de Buenos Aires","02"
"411892","Víctima","Masculino","No hay niñas/os","Psicológica","45","40 a 49 años","Masculino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-01 23:19:13","Ciudad Autónoma de Buenos Aires","02"
"411891","Familiar de la víctima","Femenino","Madre","Física","5","1 a 5 años","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-02-01 21:25:37","Ciudad Autónoma de Buenos Aires","02"
"411888","Comisaría","Masculino","No hay niñas/os","Física","38","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-02-01 19:21:54","Ciudad Autónoma de Buenos Aires","02"
"411889","Comisaría","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-01 19:18:00","Ciudad Autónoma de Buenos Aires","02"
"411890","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-01 19:00:04","Ciudad Autónoma de Buenos Aires","02"
"411887","Comisaría","Masculino","Otro no familiar","Psicológica","27","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-01 18:24:53","Ciudad Autónoma de Buenos Aires","02"
"411874","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-01 17:36:02","Ciudad Autónoma de Buenos Aires","02"
"411886","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Femenino","Madre","Se planificó intervención para otro momento","2019-02-01 16:48:21","Ciudad Autónoma de Buenos Aires","02"
"411884","Otro Particular","Femenino","No hay niñas/os","Psicológica","70","Más de 60 años","Femenino","2","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-02-01 11:51:16","Ciudad Autónoma de Buenos Aires","02"
"411883","Comisaría","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-02-01 11:29:53","Ciudad Autónoma de Buenos Aires","02"
"411874","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-01 11:17:23","Ciudad Autónoma de Buenos Aires","02"
"411882","Víctima","Masculino","No hay niñas/os","Física","17","12 a 17 años","Masculino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-01 11:14:20","Ciudad Autónoma de Buenos Aires","02"
"411881","NS/NC","Femenino","Sin datos","Física","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-02-01 10:02:32","Ciudad Autónoma de Buenos Aires","02"
"411879","Comisaría","Femenino","Otro no familiar","Física","14","12 a 17 años","Masculino","1","1","Masculino","Otro no conviviente","La víctima no aceptó la intervención de Equipos Móviles","2019-02-01 07:28:56","Ciudad Autónoma de Buenos Aires","02"
"411878","Comisaría","Femenino","Otro no familiar","Psicológica","57","50 a 59 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2019-02-01 07:18:10","Ciudad Autónoma de Buenos Aires","02"
